round,pair_idx,i,j,imgA,imgB,scoreA,scoreB,winner,conf,obj_name,dino_scoreA,dino_scoreB,dino_margin,dino_winner,match,clip_scoreA,clip_scoreB,clip_margin,clip_winner,clip_match,vlm_margin,vlm_sign,dino_sign,clip_sign,judge_tag,t2i_dir,model_label
2,9,4,3,round002_pair009_i4_A.png,round002_pair009_j3_B.png,75.0,90.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.8108288049697876,0.8333578705787659,-0.02252906560897827,1,1,0.8863177299499512,0.9037350416183472,-0.017417311668395996,1,1,-15.0,-1.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
2,10,4,3,round002_pair010_i4_A.png,round002_pair010_j3_B.png,78.0,90.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.7106024622917175,0.8549667596817017,-0.14436429738998413,1,1,0.9051614999771118,0.877328097820282,0.027833402156829834,0,0,-12.0,-1.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,1,4,0,round003_pair001_i4_A.png,round003_pair001_j0_B.png,75.0,90.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.8182637691497803,0.7920076251029968,0.026256144046783447,0,0,0.8490235805511475,0.8934440612792969,-0.044420480728149414,1,1,-15.0,-1.0,1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,2,5,2,round003_pair002_i5_A.png,round003_pair002_j2_B.png,90.0,75.0,0,0.78,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.7888562679290771,0.8075518608093262,-0.018695592880249023,1,0,0.89852374792099,0.8683044910430908,0.03021925687789917,0,1,15.0,1.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,3,3,1,round003_pair003_i3_A.png,round003_pair003_j1_B.png,75.0,90.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.8305727243423462,0.8292838335037231,0.0012888908386230469,0,0,0.883259117603302,0.8943066000938416,-0.01104748249053955,1,1,-15.0,-1.0,1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,4,4,1,round003_pair004_i4_A.png,round003_pair004_j1_B.png,75.0,90.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.8053669929504395,0.818642795085907,-0.01327580213546753,1,1,0.8852186799049377,0.9129002094268799,-0.02768152952194214,1,1,-15.0,-1.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,5,4,0,round003_pair005_i4_A.png,round003_pair005_j0_B.png,90.0,75.0,0,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.8347212672233582,0.7916820049285889,0.04303926229476929,0,1,0.8949670195579529,0.9375625848770142,-0.04259556531906128,1,0,15.0,1.0,1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,6,4,0,round003_pair006_i4_A.png,round003_pair006_j0_B.png,70.0,90.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.8210378885269165,0.8452606797218323,-0.02422279119491577,1,1,0.8680620193481445,0.9138400554656982,-0.04577803611755371,1,1,-20.0,-1.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,7,4,1,round003_pair007_i4_A.png,round003_pair007_j1_B.png,88.0,75.0,0,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.8261638879776001,0.7789056897163391,0.047258198261260986,0,1,0.8681700825691223,0.8952108025550842,-0.027040719985961914,1,0,13.0,1.0,1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,8,4,5,round003_pair008_i4_A.png,round003_pair008_j5_B.png,90.0,75.0,0,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.8651638627052307,0.8300751447677612,0.03508871793746948,0,1,0.894322395324707,0.906940221786499,-0.012617826461791992,1,0,15.0,1.0,1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,9,4,5,round003_pair009_i4_A.png,round003_pair009_j5_B.png,90.0,75.0,0,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.8340052366256714,0.8282345533370972,0.005770683288574219,0,1,0.8869765996932983,0.8704603314399719,0.016516268253326416,0,1,15.0,1.0,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,10,4,3,round003_pair010_i4_A.png,round003_pair010_j3_B.png,85.0,65.0,0,0.8,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.8343365788459778,0.6169143915176392,0.21742218732833862,0,1,0.867938220500946,0.7330740094184875,0.1348642110824585,0,1,20.0,1.0,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,1,4,2,round004_pair001_i4_A.png,round004_pair001_j2_B.png,70.0,90.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.81435227394104,0.8347805738449097,-0.02042829990386963,1,1,0.8901277780532837,0.872287392616272,0.01784038543701172,0,0,-20.0,-1.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,2,3,0,round004_pair002_i3_A.png,round004_pair002_j0_B.png,70.0,90.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.635098934173584,0.7758899331092834,-0.14079099893569946,1,1,0.8091687560081482,0.8904571533203125,-0.0812883973121643,1,1,-20.0,-1.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,3,1,5,round004_pair003_i1_A.png,round004_pair003_j5_B.png,85.0,70.0,0,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.8259424567222595,0.8010852932929993,0.024857163429260254,0,1,0.8733318448066711,0.8368902206420898,0.0364416241645813,0,1,15.0,1.0,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,4,4,1,round004_pair004_i4_A.png,round004_pair004_j1_B.png,70.0,85.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.7970607876777649,0.8060619831085205,-0.009001195430755615,1,1,0.8412430882453918,0.9191948175430298,-0.07795172929763794,1,1,-15.0,-1.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,5,4,0,round004_pair005_i4_A.png,round004_pair005_j0_B.png,75.0,90.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.835161566734314,0.8028464913368225,0.032315075397491455,0,0,0.8977007269859314,0.8806220889091492,0.017078638076782227,0,0,-15.0,-1.0,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,6,4,1,round004_pair006_i4_A.png,round004_pair006_j1_B.png,75.0,90.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.825057864189148,0.8137995600700378,0.011258304119110107,0,0,0.8864147067070007,0.8696208000183105,0.016793906688690186,0,0,-15.0,-1.0,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,7,4,5,round004_pair007_i4_A.png,round004_pair007_j5_B.png,85.0,65.0,0,0.8,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.8050732612609863,0.7244768738746643,0.08059638738632202,0,1,0.8822638988494873,0.7733225226402283,0.10894137620925903,0,1,20.0,1.0,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,8,4,3,round004_pair008_i4_A.png,round004_pair008_j3_B.png,90.0,70.0,0,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.8229072093963623,0.7985495328903198,0.02435767650604248,0,1,0.8561135530471802,0.841386079788208,0.014727473258972168,0,1,20.0,1.0,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,9,4,0,round004_pair009_i4_A.png,round004_pair009_j0_B.png,70.0,90.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.8106679320335388,0.8246450424194336,-0.013977110385894775,1,1,0.9000928401947021,0.8854724168777466,0.014620423316955566,0,0,-20.0,-1.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,10,4,1,round004_pair010_i4_A.png,round004_pair010_j1_B.png,75.0,90.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.8309077024459839,0.8443616628646851,-0.013453960418701172,1,1,0.8894014954566956,0.8824965357780457,0.006904959678649902,0,0,-15.0,-1.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,1,4,1,round005_pair001_i4_A.png,round005_pair001_j1_B.png,75.0,90.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.7882701754570007,0.7792730331420898,0.008997142314910889,0,0,0.8820178508758545,0.9093980193138123,-0.027380168437957764,1,1,-15.0,-1.0,1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,2,0,3,round005_pair002_i0_A.png,round005_pair002_j3_B.png,90.0,75.0,0,0.9,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.8532454967498779,0.8237942457199097,0.02945125102996826,0,1,0.9005857706069946,0.8968278169631958,0.003757953643798828,0,1,15.0,1.0,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,3,2,5,round005_pair003_i2_A.png,round005_pair003_j5_B.png,75.0,90.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.8030255436897278,0.7898350954055786,0.01319044828414917,0,0,0.8394716382026672,0.8415757417678833,-0.0021041035652160645,1,1,-15.0,-1.0,1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,4,4,2,round005_pair004_i4_A.png,round005_pair004_j2_B.png,88.0,75.0,0,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.6356420516967773,0.7927168607711792,-0.15707480907440186,1,0,0.8803911805152893,0.8967046141624451,-0.01631343364715576,1,0,13.0,1.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,5,4,2,round005_pair005_i4_A.png,round005_pair005_j2_B.png,70.0,85.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.7769771218299866,0.8432682156562805,-0.06629109382629395,1,1,0.8260018229484558,0.8798161745071411,-0.0538143515586853,1,1,-15.0,-1.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,6,4,1,round005_pair006_i4_A.png,round005_pair006_j1_B.png,90.0,75.0,0,0.9,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.8310803174972534,0.8353357315063477,-0.004255414009094238,1,0,0.8492740392684937,0.8508163690567017,-0.0015423297882080078,1,0,15.0,1.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,7,4,1,round005_pair007_i4_A.png,round005_pair007_j1_B.png,78.0,92.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.7935451865196228,0.8030169010162354,-0.009471714496612549,1,1,0.8975176811218262,0.8992771506309509,-0.0017594695091247559,1,1,-14.0,-1.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,8,4,0,round005_pair008_i4_A.png,round005_pair008_j0_B.png,78.0,92.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.7449270486831665,0.7998884916305542,-0.054961442947387695,1,1,0.8789724111557007,0.8807059526443481,-0.001733541488647461,1,1,-14.0,-1.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,9,4,2,round005_pair009_i4_A.png,round005_pair009_j2_B.png,75.0,90.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.7402792572975159,0.8431649804115295,-0.10288572311401367,1,1,0.8668147921562195,0.8955680727958679,-0.028753280639648438,1,1,-15.0,-1.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,10,4,5,round005_pair010_i4_A.png,round005_pair010_j5_B.png,75.0,88.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_1_0,0.7576667070388794,0.7938747406005859,-0.03620803356170654,1,1,0.9013862609863281,0.8782050609588623,0.02318120002746582,0,0,-13.0,-1.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
